mmsi,vessel_id,vessel_name,trip_id,trip_start,trip_end,trip_start_anchorage_name,trip_end_anchorage_name,trip_start_visit_id,trip_end_visit_id
636017360,4fdbeab7a-aca6-0a85-13fb-39dc65c95b5b,货轮_5661,636017360-4fdbeab7a-aca6-0a85-13fb-39dc65c95b5b-019398c781c0,2024-12-05 21:43:52 UTC,2024-12-09 15:04:04 UTC,泊位_东区_33,港口_新区_32,7dbaf9ebacbeba216b615c92fc5f0f5c,a2a2b2b0ad3847c8d638bfef8af1d58f
636020543,244ddfa67-7935-1a2f-b09d-e28ab464ad58,渔船_0200,636020543-244ddfa67-7935-1a2f-b09d-e28ab464ad58-0193f299ec10,2024-12-23 08:19:54 UTC,2024-12-29 02:04:27 UTC,停泊区_港区_16,港口_新区_32,c34c835a596c4cc1f6570f2d2a046b5a,fddf1a788ab76cdfcf05d66a8508019b
255806097,c329cb3d9-9c4c-3d41-ada8-7472b36c5857,客轮_5882,255806097-c329cb3d9-9c4c-3d41-ada8-7472b36c5857-0193db086dd8,2024-12-18 18:29:43 UTC,2024-12-19 20:23:08 UTC,装卸区_北区_11,港口_新区_32,ecf0c0b4279f0e2e60bc0a8f50e6e6bc,08e4461fd1d71561348fa01b2aedbab5
636020695,3f5004b0f-fbb8-f9cc-5ba8-96a9ce318ada,邮轮_6986,636020695-3f5004b0f-fbb8-f9cc-5ba8-96a9ce318ada-01937e020d60,2024-11-30 16:58:04 UTC,2024-12-01 17:17:41 UTC,停泊区_中心区_53,港口_新区_32,78308030b7456a1008f381c86b5466eb,3ecd28a8a62d92f7fd92ee6d06102ad4
371024000,26752932d-d5cb-4eee-b15c-50a120e10626,货轮_4072,371024000-26752932d-d5cb-4eee-b15c-50a120e10626-0193987ead38,2024-12-05 20:24:19 UTC,2024-12-08 15:19:04 UTC,港口_东区_36,港口_新区_32,2a82c232bcc7d770d390256889074695,c88d8c954acf5ae2e4163bf632a38a1b
636021017,bcfc150e9-948c-087f-f339-47a464b861a8,邮轮_9825,636021017-bcfc150e9-948c-087f-f339-47a464b861a8-0193ab7ee768,2024-12-09 12:57:21 UTC,2024-12-10 06:27:39 UTC,港口_东区_84,港口_新区_32,1b913aa8d31ea006c30e97689b833406,8204da267dcea6d3a00a258d4e614f6d
271043801,30cd8a688-8c18-c629-65a0-d3907a6f3c28,邮轮_5527,271043801-30cd8a688-8c18-c629-65a0-d3907a6f3c28-0193cb33fff8,2024-12-15 16:43:23 UTC,2024-12-15 23:24:41 UTC,装卸区_老区_27,港口_新区_32,726066778a8bb257736fff1d88202191,e81c44b9d8b3b04f81c45f046af33f7b
247130010,b0b03863d-dfc5-95f8-b9ea-8bd11feb6f3a,散货船_4844,247130010-b0b03863d-dfc5-95f8-b9ea-8bd11feb6f3a-0193858f2478,2024-12-02 04:09:31 UTC,2024-12-02 16:04:10 UTC,港口_新区_32,港口_新区_32,db2f60877830eb829c5f1fb23b0630fe,ae383049a16befb9356a37b38e92f71c
247134010,fc04d1fe9-9e6c-7aec-0c6a-2b1080566cd1,货轮_5375,247134010-fc04d1fe9-9e6c-7aec-0c6a-2b1080566cd1-0193aeb32bb0,2024-12-10 03:53:18 UTC,2024-12-10 15:37:55 UTC,码头区_西区_46,港口_新区_32,cc4755c06234c3f69fdb69daa36ab7b7,ff0920ddac4341927a3b49a049f3e8c6
538009923,53155b409-98d6-203c-5e01-3eb5b37314ea,邮轮_9536,538009923-53155b409-98d6-203c-5e01-3eb5b37314ea-0193c56496a0,2024-12-14 13:38:44 UTC,2024-12-16 04:39:16 UTC,锚地_老区_46,港口_新区_32,6a0d99bb7e295576966823dad45b31d0,b7af365046b414f594d500d43ed1e9d1
636023185,d118eacfc-ca46-7cbd-1262-2655262aac57,油轮_9563,636023185-d118eacfc-ca46-7cbd-1262-2655262aac57-0193789d5488,2024-11-29 15:49:57 UTC,2024-12-10 00:52:57 UTC,码头_老区_02,港口_新区_32,662cc5c8fee91ddf593834736cdd13f8,38b256e2c73742ce9db8c679a869c07d
247441100,2b8999697-7c6b-164b-1bd2-80969ca17843,集装箱船_2958,247441100-2b8999697-7c6b-164b-1bd2-80969ca17843-0193823b2330,2024-12-01 12:38:54 UTC,2024-12-03 19:38:04 UTC,泊位_中心区_61,港口_新区_32,2506c1334082b9f1f86879526b0bd440,57cd85f2a892d319f693794714391758
247376300,eb90701df-f42f-f8bf-9be1-aaee7bf83e5b,油轮_9030,247376300-eb90701df-f42f-f8bf-9be1-aaee7bf83e5b-01939c21d050,2024-12-06 13:21:22 UTC,2024-12-09 07:51:05 UTC,停泊区_中心区_10,港口_新区_32,6f69770643e41d764c4f4daca45b09ab,fbaeadfc8eebc15cfb2124fd4dc67204
255805867,1786b8dd7-7637-4a44-d463-94db0acd4684,货轮_3923,255805867-1786b8dd7-7637-4a44-d463-94db0acd4684-019382af5160,2024-12-01 14:45:48 UTC,2024-12-07 10:02:36 UTC,停泊区_西区_20,港口_新区_32,bab6ec8faf32661ce900accda789ff62,afbfd5527cf521cc03607a380a5260d3
247149470,e7c6b723f-fb4b-33d1-a02d-733aaf62eff8,散货船_3370,247149470-e7c6b723f-fb4b-33d1-a02d-733aaf62eff8-0193d20193b8,2024-12-17 00:25:39 UTC,2024-12-19 19:32:41 UTC,停泊区_中心区_60,停泊区_中心区_60,ffde252f021c19ca4952ae57f91adba8,d8f84be7c6bffebd617706d683c6f838
247149470,e7c6b723f-fb4b-33d1-a02d-733aaf62eff8,散货船_3370,247149470-e7c6b723f-fb4b-33d1-a02d-733aaf62eff8-019387db2ba0,2024-12-02 14:51:48 UTC,2024-12-04 18:20:39 UTC,停泊区_中心区_60,停泊区_中心区_60,58e61c341c1b864eae2d92c8eb001c5d,e67874f50b12c103a8d1fb2363a29da2
247125580,8f317d61d-d908-ab39-0811-843af70406f9,渔船_5911,247125580-8f317d61d-d908-ab39-0811-843af70406f9-0193c78b81c8,2024-12-14 23:40:29 UTC,2024-12-16 10:38:30 UTC,港区_老区_51,停泊区_中心区_60,85345b18b916616ea21b4d87109df4b7,f178b3658be50c951a4c863050b15b4a
247131610,e11751304-4720-8013-fce5-21ab51d82938,集装箱船_2324,247131610-e11751304-4720-8013-fce5-21ab51d82938-0194042d5f70,2024-12-26 18:14:30 UTC,2024-12-29 02:11:52 UTC,港区_老区_51,停泊区_中心区_60,42a5ab9a25987ed31cb8c3f0997cc358,dc936334f932a3926861e12885422119
247130230,8efe2cbbc-c9ed-ffde-4619-5b4b5cced7e2,油轮_7964,247130230-8efe2cbbc-c9ed-ffde-4619-5b4b5cced7e2-019385aaca98,2024-12-02 04:39:43 UTC,2024-12-02 18:10:26 UTC,港区_老区_51,港区_老区_51,ced60c584deb7aef83d39b00d275bb57,d8a5a44a2ec1de85d9f7017a08543ffa
205481000,93698e6bd-de57-43c7-8bcd-e6583a44462c,拖船_3263,205481000-93698e6bd-de57-43c7-8bcd-e6583a44462c-0193d155a030,2024-12-16 21:17:50 UTC,2024-12-17 06:19:53 UTC,锚地_新区_03,装卸区_东区_56,2bb8a7c08b601b542db830940f344c28,bdc6e86a8d97f281c540b098d54982f0
247149620,f376d68a4-4fef-0ffd-008c-b0d9b5fa0588,邮轮_2947,247149620-f376d68a4-4fef-0ffd-008c-b0d9b5fa0588-019410b63848,2024-12-29 04:39:25 UTC,2024-12-29 15:07:37 UTC,装卸区_东区_56,装卸区_东区_56,6429eb0b515fd820c13095f5431513ac,7d9754e2b919655d1bf9d6b3f9d7d333
247156100,42813c66d-dc7d-95ec-4b4e-1111e5786598,渔船_7152,247156100-42813c66d-dc7d-95ec-4b4e-1111e5786598-0193909eedf8,2024-12-04 07:42:35 UTC,2024-12-04 13:53:18 UTC,装卸区_东区_56,装卸区_东区_56,a52bc62bd140358071ee3eb1d70f6842,2eedf05a104faef14db5a4e0c7f8601e
247130320,b4667f840-04bc-11d8-13e7-29b8be0d65e5,邮轮_2620,247130320-b4667f840-04bc-11d8-13e7-29b8be0d65e5-0193ec177ab0,2024-12-22 01:59:42 UTC,2024-12-22 16:15:25 UTC,装卸区_东区_56,装卸区_东区_56,5807b6ce107e1caf187941cea5b3c770,077d03c003ad79dcbc34c7744dd2b52e
247149620,f376d68a4-4fef-0ffd-008c-b0d9b5fa0588,邮轮_2947,247149620-f376d68a4-4fef-0ffd-008c-b0d9b5fa0588-019395202888,2024-12-05 04:42:13 UTC,2024-12-05 14:33:09 UTC,装卸区_东区_56,装卸区_东区_56,21b975612c755b3f95f1b1c6f70d692c,6a7fafded48eb0e718fcb78ca3ac374c
247385800,47719a62a-ae40-461d-4449-878b21b72859,渔船_1247,247385800-47719a62a-ae40-461d-4449-878b21b72859-0193df25cde8,2024-12-19 13:40:17 UTC,2024-12-21 16:04:13 UTC,码头区_西区_88,港口_港区_10,23e3239bb738a9709a09c200f8ffdd8d,b862f7789e985dfa21ec827f13bc737c
255915879,a878a8f96-6f64-e1d0-1845-9a507836d13c,货轮_5404,255915879-a878a8f96-6f64-e1d0-1845-9a507836d13c-0193b12d2c60,2024-12-10 15:25:48 UTC,2024-12-10 15:41:57 UTC,装卸区_南区_97,锚地_港区_44,cd261548a1b97b73223497c6e7536a3a,a12e165e945c9ccd9757645a9f908495
247215700,474166a3e-e610-0c09-c84a-6042c4f69e6a,渔船_7180,247215700-474166a3e-e610-0c09-c84a-6042c4f69e6a-019401d64840,2024-12-26 07:20:08 UTC,2024-12-26 07:34:09 UTC,装卸区_南区_97,码头_港区_75,1ff20676ff9fd7170c372e1bcf3690ab,27c9c65f8fb2bb1a4cce6c2ecc1f0ddd
247215700,474166a3e-e610-0c09-c84a-6042c4f69e6a,渔船_7180,247215700-474166a3e-e610-0c09-c84a-6042c4f69e6a-0193ed0ef628,2024-12-22 06:30:01 UTC,2024-12-22 06:43:47 UTC,装卸区_南区_97,码头_港区_75,4c797fad38c767995a46fe19522553a0,16540cd79eec7a6ac794eda93cbe1ffc
211118760,5ceb1b7e4-4911-e99d-e82d-9b930209fe28,油轮_0139,211118760-5ceb1b7e4-4911-e99d-e82d-9b930209fe28-019418b09bd8,2024-12-30 17:50:15 UTC,2024-12-30 19:58:29 UTC,装卸区_中心区_46,码头_港区_75,00045b37dc52b0dcd2eb4b13b32a5df9,c3969e94ad8ec742eb62823d06d339c0
247191890,35d5858f2-282e-c153-5256-29b0205495e9,邮轮_8249,247191890-35d5858f2-282e-c153-5256-29b0205495e9-019418414008,2024-12-30 15:48:37 UTC,2024-12-30 21:04:55 UTC,锚地_东区_95,码头_港区_75,2bd2f2e43159f35bdc9f9bc0423361a0,7240f523b8b65cb31492096759f28eec
247413000,d133fdd6d-d756-ae6d-71f1-ceaec906f9ec,客轮_4735,247413000-d133fdd6d-d756-ae6d-71f1-ceaec906f9ec-0194073724d0,2024-12-27 08:24:02 UTC,2024-12-27 08:36:23 UTC,码头区_东区_74,停泊区_老区_27,f5a7909e87a743e1793e241aeda9a736,605cb1cd0d217b0eb129016afad18b05
247166800,4bed358e7-752e-8432-acae-b63b9c137f92,散货船_3206,247166800-4bed358e7-752e-8432-acae-b63b9c137f92-019411eceb58,2024-12-29 10:18:47 UTC,2024-12-29 12:04:47 UTC,码头_新区_15,装卸区_东区_58,f818bb092b0227e6ce1e78b0ef871bbb,71f1ee86164ad748aa34d07e380fb61a
247143200,a48e669f5-5109-5e25-a8ab-a2c5daf394c1,货轮_1681,247143200-a48e669f5-5109-5e25-a8ab-a2c5daf394c1-0193868509b0,2024-12-02 08:38:06 UTC,2024-12-02 08:48:59 UTC,码头区_东区_74,装卸区_东区_58,c443c87b79003e0d66b72d7f2a1ced85,46de5cabccddfe5535bd5566479bfa6d
247359800,a0ba72ab5-5b0b-7d0b-fb94-b7cbf1ad33e7,拖船_3279,247359800-a0ba72ab5-5b0b-7d0b-fb94-b7cbf1ad33e7-019395e9d188,2024-12-05 08:22:29 UTC,2024-12-05 08:34:02 UTC,码头区_东区_74,装卸区_东区_58,3560298da69f141f18967eb48c5d0d59,49444e48a55211351daa83063821dd3d
247193300,d110ca51c-c6b2-36ba-ae12-fb3022049ecd,拖船_5437,247193300-d110ca51c-c6b2-36ba-ae12-fb3022049ecd-0193cfcdbfe0,2024-12-16 14:09:48 UTC,2024-12-16 14:19:33 UTC,锚地_东区_95,码头_西区_77,abc76dd1615049022e9bd88353ebdd1b,c031d8e9f363bdd9f0a3e0af80b390d7
255915836,a294a6030-0a4c-fd80-eae6-02a400303273,邮轮_4751,255915836-a294a6030-0a4c-fd80-eae6-02a400303273-019403547fe8,2024-12-26 14:17:37 UTC,2024-12-26 14:27:59 UTC,锚地_东区_95,码头_西区_77,36190cfcf833c6c0f8a1b17bed069ca7,71c7b2179f83a5f5ab6274db75a88009
255915836,a294a6030-0a4c-fd80-eae6-02a400303273,邮轮_4751,255915836-a294a6030-0a4c-fd80-eae6-02a400303273-019412c4ffc0,2024-12-29 14:14:48 UTC,2024-12-29 14:25:38 UTC,锚地_东区_95,码头_西区_77,d41898e8f4014f85e22defdd5d093f60,951a96445337d72cd61deb94aea66a85
255915879,a878a8f96-6f64-e1d0-1845-9a507836d13c,货轮_5404,255915879-a878a8f96-6f64-e1d0-1845-9a507836d13c-01939c540f98,2024-12-06 14:16:15 UTC,2024-12-06 14:28:10 UTC,锚地_东区_95,码头_西区_77,1ed12c4a917d144013388252c2589e97,43fcba61b8f4005dbb816db16d91c74e
247215700,474166a3e-e610-0c09-c84a-6042c4f69e6a,渔船_7180,247215700-474166a3e-e610-0c09-c84a-6042c4f69e6a-0193dd576300,2024-12-19 05:15:12 UTC,2024-12-19 06:07:41 UTC,码头_中心区_33,装卸区_南区_97,5e82ed3f50be2d4d7335862e79f09102,ec0f16a3731fccc03f8c782efdf41cf8
247359800,a0ba72ab5-5b0b-7d0b-fb94-b7cbf1ad33e7,拖船_3279,247359800-a0ba72ab5-5b0b-7d0b-fb94-b7cbf1ad33e7-01938bbae288,2024-12-03 08:55:01 UTC,2024-12-03 09:19:04 UTC,码头_港区_75,装卸区_南区_97,800a152904aae1ed0b41fb1ae834c2b0,26c4d1f9741fc5ac347ec30c9e41b1ba
247222300,8f7a3d7ea-a0c7-06db-e0a0-b87010b9b444,渔船_2878,247222300-8f7a3d7ea-a0c7-06db-e0a0-b87010b9b444-0193a0343f98,2024-12-07 08:19:59 UTC,2024-12-07 09:30:13 UTC,码头_港区_75,装卸区_南区_97,15eca6876bfe89a566d0f8c2c591dce7,8416056d18f95e423602332db1af9ad3
247041800,58b902337-76ad-538d-74c5-c1aec2436d96,客轮_2704,247041800-58b902337-76ad-538d-74c5-c1aec2436d96-0194027bb3e8,2024-12-26 10:20:49 UTC,2024-12-26 11:17:12 UTC,码头_港区_75,装卸区_南区_97,efae867e9c5dd031d9653c47ba8cf6bf,b0d669f2ad62841dc61a36c3d9aff66f
247443700,a32252099-9156-d467-9f3b-e07490b3959d,拖船_0742,247443700-a32252099-9156-d467-9f3b-e07490b3959d-01940cef6090,2024-12-28 11:03:22 UTC,2024-12-28 13:03:06 UTC,装卸区_港区_91,装卸区_港区_91,a93b85a4ad14fd45081f93fd47cc53b3,0c6898a6e4fb9f14ebc1cf9e6b1f10c0
247215700,474166a3e-e610-0c09-c84a-6042c4f69e6a,渔船_7180,247215700-474166a3e-e610-0c09-c84a-6042c4f69e6a-0193c59cf068,2024-12-14 14:40:17 UTC,2024-12-14 15:51:42 UTC,港区_中心区_18,装卸区_港区_91,1b251440a51bbae8c0ed865aa067358d,4c8d273c79dd1e8e9cf9b119c0c6d3f4
255915879,a878a8f96-6f64-e1d0-1845-9a507836d13c,货轮_5404,255915879-a878a8f96-6f64-e1d0-1845-9a507836d13c-0193b9e51b60,2024-12-12 08:03:40 UTC,2024-12-12 08:24:10 UTC,港区_中心区_18,码头_新区_15,4d55485059e9ad1381df0e7938a6d30a,8537c5940874ccc7401bbbc37b1cc62b
247166800,4bed358e7-752e-8432-acae-b63b9c137f92,散货船_3206,247166800-4bed358e7-752e-8432-acae-b63b9c137f92-0193b99a04b8,2024-12-12 06:41:39 UTC,2024-12-12 08:00:42 UTC,泊位_西区_41,码头_新区_15,d518668da90de3009df3f0ee75796749,c52e80b5d79453378b24e14b9d4c980b
247443700,a32252099-9156-d467-9f3b-e07490b3959d,拖船_0742,247443700-a32252099-9156-d467-9f3b-e07490b3959d-0193c483b068,2024-12-14 09:33:05 UTC,2024-12-14 10:46:59 UTC,装卸区_新区_00,码头_新区_15,45bf90a46e53814e703912f7def2381d,b775e787625031456d6921e9cf2e067b
247166800,4bed358e7-752e-8432-acae-b63b9c137f92,散货船_3206,247166800-4bed358e7-752e-8432-acae-b63b9c137f92-01938897ccb0,2024-12-02 18:17:50 UTC,2024-12-02 20:13:36 UTC,装卸区_南区_97,码头区_东区_74,eaec5af04d6c902c22185026a86cb8b8,c550013f82e7f9a04a40058d307b0b84
247045300,ef977b8e8-81de-cab4-f063-d60c843b9734,邮轮_6557,247045300-ef977b8e8-81de-cab4-f063-d60c843b9734-01940d043880,2024-12-28 11:26:08 UTC,2024-12-28 11:33:08 UTC,泊位_西区_41,码头区_东区_74,55349cde4c5b7e755d8ed68c1317c82b,774e4e2497672aa705084ddec07df107
247443700,a32252099-9156-d467-9f3b-e07490b3959d,拖船_0742,247443700-a32252099-9156-d467-9f3b-e07490b3959d-01939642ea20,2024-12-05 09:59:48 UTC,2024-12-05 10:05:40 UTC,泊位_西区_41,码头区_东区_74,e1d0e2e43ea9ba72353bba71f15bd3c1,5bf48642bad4b375fa49ab8a81d99268
247041800,58b902337-76ad-538d-74c5-c1aec2436d96,客轮_2704,247041800-58b902337-76ad-538d-74c5-c1aec2436d96-0193b7fc8928,2024-12-11 23:10:01 UTC,2024-12-11 23:18:24 UTC,泊位_西区_41,码头区_东区_74,f7b08de4302357d944510e6058e9d517,8732e62a4c616037be62034144ed6536
247359800,a0ba72ab5-5b0b-7d0b-fb94-b7cbf1ad33e7,拖船_3279,247359800-a0ba72ab5-5b0b-7d0b-fb94-b7cbf1ad33e7-019390adce90,2024-12-04 07:58:50 UTC,2024-12-04 08:02:16 UTC,泊位_西区_41,码头区_东区_74,72fe4393eee26d315958aeb1f90641e5,a4663548a17418166bf4aafb304cb2df
247443700,a32252099-9156-d467-9f3b-e07490b3959d,拖船_0742,247443700-a32252099-9156-d467-9f3b-e07490b3959d-0194022e18b8,2024-12-26 08:56:03 UTC,2024-12-26 09:03:01 UTC,泊位_西区_41,码头区_东区_74,a20c69dbf1813308bcd3ad4cf7a86659,f6d699688942ca0f39d82199899a3190
247215600,73d331825-57ac-bbd6-0d50-bf84b5a2ed30,油轮_0625,247215600-73d331825-57ac-bbd6-0d50-bf84b5a2ed30-019392139850,2024-12-04 14:29:38 UTC,2024-12-04 16:29:53 UTC,港区_中心区_18,码头_西区_41,e2bdebfcc833253470e2ec15aa117446,181b579153e9d1a174cf9950c54daf32
255915879,a878a8f96-6f64-e1d0-1845-9a507836d13c,货轮_5404,255915879-a878a8f96-6f64-e1d0-1845-9a507836d13c-0193b4c6a2e8,2024-12-11 08:12:17 UTC,2024-12-11 10:29:52 UTC,港区_中心区_18,码头_西区_41,daabc9b028961d656b18cb5073cf08c7,bb8e8a5af3226c5db9215534bc07249f
247215600,73d331825-57ac-bbd6-0d50-bf84b5a2ed30,油轮_0625,247215600-73d331825-57ac-bbd6-0d50-bf84b5a2ed30-0193b0a8e900,2024-12-10 13:01:20 UTC,2024-12-10 13:02:51 UTC,锚地_东区_95,码头_西区_41,a99f916badea3cdb3c523148a85d7167,8ed119b83cd499b56ce76cc4e05ce032
247415700,889b2fbd7-766c-bfa2-5a86-b66aea7955c7,拖船_4617,247415700-889b2fbd7-766c-bfa2-5a86-b66aea7955c7-0193d53f0f60,2024-12-17 15:31:40 UTC,2024-12-17 15:34:45 UTC,泊位_西区_41,码头_西区_41,48d29e4ad5c47268256c9b2f92421574,ca357b051d1c9dd3723e50e090636acd
255915879,a878a8f96-6f64-e1d0-1845-9a507836d13c,货轮_5404,255915879-a878a8f96-6f64-e1d0-1845-9a507836d13c-0193befc19c8,2024-12-13 07:46:53 UTC,2024-12-13 07:50:00 UTC,泊位_西区_41,码头_西区_41,23aded9622d092f81f5b678ce89f35dd,2508d1860c6bd3145933b3c82921dc41
247215600,73d331825-57ac-bbd6-0d50-bf84b5a2ed30,油轮_0625,247215600-73d331825-57ac-bbd6-0d50-bf84b5a2ed30-0193b5cf9320,2024-12-11 13:01:40 UTC,2024-12-11 13:02:44 UTC,泊位_西区_41,码头_西区_41,6636ecab23dfb2131ee4a9a5f0606eb3,b272b55d6e27fb76f0109f874d1c7c16
247415700,889b2fbd7-766c-bfa2-5a86-b66aea7955c7,拖船_4617,247415700-889b2fbd7-766c-bfa2-5a86-b66aea7955c7-01941740d380,2024-12-30 11:08:32 UTC,2024-12-30 11:10:44 UTC,泊位_西区_41,码头_西区_41,2dc5d190946f7fb0103d60fa4a377aa8,710b11f43699010435b9f4eecca3258f
247443700,a32252099-9156-d467-9f3b-e07490b3959d,拖船_0742,247443700-a32252099-9156-d467-9f3b-e07490b3959d-0193e8829420,2024-12-21 09:18:12 UTC,2024-12-21 09:23:38 UTC,泊位_西区_41,码头_西区_41,700244ebceea0a1ad2888f58260d36ea,c7932bc4fcfc26d6732b08b89534593f
247041800,58b902337-76ad-538d-74c5-c1aec2436d96,客轮_2704,247041800-58b902337-76ad-538d-74c5-c1aec2436d96-0194073ef8b8,2024-12-27 08:32:35 UTC,2024-12-27 08:37:18 UTC,泊位_西区_41,码头_西区_41,51d98dcdb88443f4a9ff72a2325481bc,c3528d3771f8f1e0781078d97317dc17
247061300,b2cdf22a9-96c2-0ffd-d643-008062696cda,邮轮_4570,247061300-b2cdf22a9-96c2-0ffd-d643-008062696cda-01938b71a0a0,2024-12-03 07:35:00 UTC,2024-12-03 07:37:37 UTC,泊位_西区_41,码头_西区_41,4012a1468932d3a51cfc4c41e199e485,9a72aef607de1fbcd3c66b95b49fa3eb
247087600,82241f57d-df11-7ab1-50a5-13f755de2e0d,散货船_1140,247087600-82241f57d-df11-7ab1-50a5-13f755de2e0d-01938c377140,2024-12-03 11:11:04 UTC,2024-12-03 11:14:09 UTC,泊位_西区_41,码头_西区_41,ddc9d09e62c7cfad4c46424e0fbc075f,05febefb2b47642406b07a7cb2c33167
247087600,82241f57d-df11-7ab1-50a5-13f755de2e0d,散货船_1140,247087600-82241f57d-df11-7ab1-50a5-13f755de2e0d-0193cbdbe858,2024-12-15 19:46:47 UTC,2024-12-15 19:50:00 UTC,泊位_西区_41,码头_西区_41,df9b067cba5041d75f4fb486c3ddacd4,262dc2a14a0f23330531412771609acc
247041800,58b902337-76ad-538d-74c5-c1aec2436d96,客轮_2704,247041800-58b902337-76ad-538d-74c5-c1aec2436d96-019390f5e798,2024-12-04 09:17:35 UTC,2024-12-04 09:23:11 UTC,泊位_西区_41,码头_西区_41,c31a37f7afe1c893dd5add296bdf9824,8f6eec24eb00a94cffa3d4bbd3f8fdf9
247415700,889b2fbd7-766c-bfa2-5a86-b66aea7955c7,拖船_4617,247415700-889b2fbd7-766c-bfa2-5a86-b66aea7955c7-019408bfa548,2024-12-27 15:32:45 UTC,2024-12-27 15:34:49 UTC,泊位_西区_41,码头_西区_41,5c51eed022f47bcfe304db37f421efac,943fefd95f0cfcc1b4ff9af1b8c904eb
247169200,ba05de69d-dd68-3f4e-636d-9780d876d9a8,客轮_3807,247169200-ba05de69d-dd68-3f4e-636d-9780d876d9a8-0193cfe825b0,2024-12-16 14:38:38 UTC,2024-12-16 14:40:49 UTC,泊位_西区_41,码头_西区_41,69016c7a5079c169f8a07a7997a2a911,ac5cf23cd1710eaf0ad7c24e94cc5628
247415700,889b2fbd7-766c-bfa2-5a86-b66aea7955c7,拖船_4617,247415700-889b2fbd7-766c-bfa2-5a86-b66aea7955c7-0194130a0f70,2024-12-29 15:30:14 UTC,2024-12-29 15:33:13 UTC,泊位_西区_41,码头_西区_41,9e9e80a69a7d763563732d24097f9b87,d07a6c9eb0a30925ca5417d5bd2cc1ee
255915836,a294a6030-0a4c-fd80-eae6-02a400303273,邮轮_4751,255915836-a294a6030-0a4c-fd80-eae6-02a400303273-0194167c2bc0,2024-12-30 07:33:44 UTC,2024-12-30 07:35:46 UTC,泊位_西区_41,码头_西区_41,7b11a92f311379124b58a771045d12ac,a49cc3f8948856397b617300fd62ec8a
247169200,ba05de69d-dd68-3f4e-636d-9780d876d9a8,客轮_3807,247169200-ba05de69d-dd68-3f4e-636d-9780d876d9a8-019412de9e58,2024-12-29 14:42:47 UTC,2024-12-29 14:44:28 UTC,泊位_西区_41,码头_西区_41,91a3033b2f80c107804c95b9b24a8a58,37394074303b0d13c77d8ded96d8f2b3
247087600,82241f57d-df11-7ab1-50a5-13f755de2e0d,散货船_1140,247087600-82241f57d-df11-7ab1-50a5-13f755de2e0d-0193cf2b3e50,2024-12-16 11:12:18 UTC,2024-12-16 11:15:28 UTC,泊位_西区_41,码头_西区_41,5351acd29cc1e595241087f3bb469714,122798ccce527c46a076a3e3fc61b9fd
247087600,82241f57d-df11-7ab1-50a5-13f755de2e0d,散货船_1140,247087600-82241f57d-df11-7ab1-50a5-13f755de2e0d-01939c9c0960,2024-12-06 15:34:52 UTC,2024-12-06 15:37:41 UTC,泊位_西区_41,码头_西区_41,03b33f0b065eca03f8939e6f7af43b4f,30f3da5eb90e2ae0cdeeaa2c3f715359
247143200,a48e669f5-5109-5e25-a8ab-a2c5daf394c1,货轮_1681,247143200-a48e669f5-5109-5e25-a8ab-a2c5daf394c1-019395c15640,2024-12-05 07:38:16 UTC,2024-12-05 07:39:56 UTC,泊位_西区_41,码头_西区_41,9e8fe82fe52cefb87c14a9c359c77e0c,c495dc2528c584fceffc3e471e4f286c
247215700,474166a3e-e610-0c09-c84a-6042c4f69e6a,渔船_7180,247215700-474166a3e-e610-0c09-c84a-6042c4f69e6a-0194033fc738,2024-12-26 13:54:59 UTC,2024-12-26 13:58:08 UTC,泊位_西区_41,码头_西区_41,05b8cf3cd1500c1a554c36ffd2b3e6b2,70744a4a0270ca58cd7daeadfc853469
247045300,ef977b8e8-81de-cab4-f063-d60c843b9734,邮轮_6557,247045300-ef977b8e8-81de-cab4-f063-d60c843b9734-0193b05e62e0,2024-12-10 11:39:56 UTC,2024-12-10 11:46:14 UTC,泊位_西区_41,码头_西区_41,75e989168237a9cdabf61cdd421a17f3,2eb1139a0b7fb03ab77271976ff3ed88
247087600,82241f57d-df11-7ab1-50a5-13f755de2e0d,散货船_1140,247087600-82241f57d-df11-7ab1-50a5-13f755de2e0d-019390410300,2024-12-04 06:00:00 UTC,2024-12-04 06:03:04 UTC,泊位_西区_41,码头_西区_41,9530601728a8e00837c155f28b8d0e1c,948d2b23c58395f53e4f57a14b7a15c0
247041800,58b902337-76ad-538d-74c5-c1aec2436d96,客轮_2704,247041800-58b902337-76ad-538d-74c5-c1aec2436d96-019405315e08,2024-12-26 22:58:29 UTC,2024-12-26 23:04:23 UTC,泊位_西区_41,码头_西区_41,e793e4663695c857b82dad6cee5414b4,42614d05827507c5a558e3cf81e484aa
247294200,fe91c8933-30f7-9d96-4441-2af25ae95204,油轮_5392,247294200-fe91c8933-30f7-9d96-4441-2af25ae95204-01939ace1f60,2024-12-06 07:10:20 UTC,2024-12-06 07:19:13 UTC,装卸区_新区_00,码头_西区_41,abadad77c2992c81e4a76be7c213aca0,559051da4eafec665250be54bc82198e
247294200,fe91c8933-30f7-9d96-4441-2af25ae95204,油轮_5392,247294200-fe91c8933-30f7-9d96-4441-2af25ae95204-019395b413b8,2024-12-05 07:23:47 UTC,2024-12-05 07:42:46 UTC,装卸区_新区_00,码头_西区_41,fb3a81c7ea1c4ed5da0022ed9c8789ff,93a299d7cfd376931a9c9ac243b04959
